DATA_MANAGE_NO,DATA_TITLE_NM,THEME_NM,LWPRT_THEME_NM,CL_NM,LWPRT_CL_NM,SBJT_NM,MIDDL_SBJT_NM,SUMRY_CN,MAIN_THUMB_URL,CNTNTS_URL,CTPRVN_NM,SIGNGU_NM,ADDR,CTLSTT_LA,CTLSTT_LO,REGIST_DE,CORE_KWRD_CN,OPN_DE,media_type,REFINED_KWRD_CN,IS_STORY,media_subtype
6117,"그림 - 봉수대가 있고, 도당굿이 열리는 서울 봉화산보루",역사문화유산,한국의 관방문화,문화유산,건축유적,서울 관방유적,보루,"서울의 봉화산은 서울특별시 중랑구의 4개 동 목동, 신내동, 상봉동, 중화동에 걸쳐 있는 해발 160.1m의 산이다. 이 산 위를 둘러 보루가 설치되어 있다. 봉화산은 곧바로 남산으로 대응하기에 아주 중요한 관방유적이었다. 봉화산 보루의 특징은 보루 안에 봉수대가 있었고, 도당굿을 행하고 있었다는 사실이다. 유적으로 보아 보루는 고구려 때 쌓은 것이고, 봉수대는 조선조에 시행한 것이며, 보루 안의 도당굿도 조선조 때 시작하여 400년 이상의 역사를 간직하고 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/223/99881/134480/c/서울-봉화산_서울-봉화산-근린공원-및-둘레길-안내표지-thumb.jpg,https://ncms.nculture.org/fortress/story/6117,서울특별시,중랑구,서울 중랑구 묵동 산 46-19,37.60846047,127.0870071,20200908,"서울 봉화산보루, 봉화산봉수, 봉화산도당굿",20230630,image,,N,image
6130,그림 - 여진족과 왜구로부터 강릉을 지킨 강릉고려성,역사문화유산,한국의 관방문화,문화유산,건축유적,강원도 관방유적,성곽,"강릉고려성은 강원도 기념물 제79호로 강원도 강릉시 강동면 정동진리 508-1번지 일대의 괘방산 동쪽 끝 산봉우리에 축조된 테뫼식 산성이다. 괘방산은 해발 384m로 강릉시의 남쪽을 감싸고 있는 칠성산, 피래산, 청학산을 잇는 산줄기의 끝에 위치하며 강릉에서 남쪽으로 이어지는 동해안 교통로의 요충지에 있다. 강릉 고려성은 고려초기 여진의 침략과 고려 말기 왜구의 침략 등 여러 차례 침략을 겪으며 적의 침략에 대비하여 축성한 것으로 보인다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/57/72193/64953/c/강릉고려성_문화재청_제1유형-(2)-thumb.jpg,https://ncms.nculture.org/fortress/story/6130,강원특별자치도,강릉시,강원 강릉시 강동면 정동진리 산 17,37.71144523,129.0066437,20200908,"강릉고려성, 삼한산성, 등명낙가사, 동여진, 왜구",20230630,image,,N,image
6146,그림 - 다양한 부속건물이 조화를 이룬 봉화 송석헌 고택,생활문화,한국의 가옥,생활과 민속,생활,경상도의 가옥,반가(양반집),"경상북도 봉화군 봉화읍 석평리에 안동권씨 소유의 송석헌 고택이 위치해 있다. 송석헌(松石軒)라는 당호는 벼슬아치와 연관된 사모바위, 복두바위, 나졸바위 등의 여러 바위와 그 주변에 수백년 묵은 소나무들에서 유래되었다. 동암 권이번(1678~1763)이 둘째아들 명신(1706~1778)에게 지어준 가옥이다. 권명신이 13세 되던 해 살림을 날 때 지어주었다. 경사가 심한 야산이 뒤에 있어 높은 기단을 쌓고 건물을 올렸기에 건물이 높고 크게 보이지만 기둥의 높이는 의외로 낮다. 이는 권명신이 벼슬을 하지 않았던 시절에 지었기에 가사규제가 적용되어 그렇다. 대문을 들어서면 정면에 사랑채가 자리하고, 그 우측 아래쪽에 2층 누각인 영풍루가 계단을 통해 연결되어 있다. 사랑채 우측 별도의 공간에 재실인 선암재를 두고, 후면에는 사당을 배치하였다. 사랑채 후면에는 안채를 ?자형으로 배치해 사랑채와 ㅁ자형의 구조를 이루었다. 조선후기 양반가가 갖추어야 할 건축적 요소와 제례와 예법이 지금까지 잘 지켜지고 있는 격조 높은 고택이다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/162/72841/68788/c/봉화-송석헌-고택-별채_문화재청_제1유형-thumb.jpg,https://ncms.nculture.org/house/story/6146,경상북도,봉화군,경상북도 봉화군 봉화읍 선돌안길 10,36.8597276,128.730956,20200908,"영풍루, 선암재, ㅁ자형 가옥, 송석헌 고택, 영암재",20230630,image,전통가옥,N,image
6163,그림 - 구산리 지석묘의 표석으로 추정되는 전남 구례 구산리입석,역사문화유산,한국의 석조문화,문화유산,건축유적,생활/민속 석조문화,입석/선바위/미륵바위,"구산리입석은 전라남도 구례면 토지면 구산리 구만마을에 세워져 있다. 구산리입석이 있는 구만마을은 마을에 9만 가구가 살았다고 하여 구만(九萬), 혹은 아홉 물굽이가 모인 곳이라 하여 구만(九灣)이란 지명이 붙었다고 한다. 구산리입석은 높이 240cm, 상단 폭 110cm, 하단 폭 140cm, 두께 25~35cm의 크기이며, 전체적으로 네모지고 두툼한 모습의 판상석의 형태이다. 구산리입석이 구산리지석묘의 묘 표석 역할을 하는 것으로 추정하고 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/106/72241/65054/c/구례-구산리-입석_문화재청_제1유형-thumb.jpg,https://ncms.nculture.org/stonecraft/story/6163,전라남도,구례군,전라남도 구례군 토지면 구산리 170,35.19736054,127.5234374,20200909,"구만마을, 지석묘, 마을신앙, 기자신앙, 구례 구산리",20230630,image,불교/문화유산; 민속/의례,N,image
6164,그림 - 왕의 명을 받아 세운 영암 소전머리 황장승,역사문화유산,한국의 석조문화,문화유산,조각,생활/민속 석조문화,석장승,"영암 소전머리 황장승은 전라남도 영암군 군서면 동구림리 433-3에 세워져 있다. 구림리라는 지명은 고려시대 도선국사의 탄생설화와 관련이 있으며, 동구림리는 국사암의 동쪽마을이라는 의미이다. 영암 소전머리 황장승에 관한 기록은 『동국여지승람』 「불우조」에 “도갑사 사하동 입구에 두 개의 입석이 있는데, 그 하나는 국장생 세 자가 새겨져 있고, 다른 하나에는 황장생 세 자가 새겨져 있다.”라고 되어 있다. 황장생의 ‘황’은 통일신라~고려시대에 왕의 명을 받아 세우는 장생에 붙는 말로 매우 귀한 글자이다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/202/84305/83240/c/%EC%A0%84%EB%82%A8-%EC%98%81%EC%95%94%EA%B5%B0_%EC%98%81%EC%95%94-%EC%86%8C%EC%A0%84%EB%A8%B8%EB%A6%AC%ED%99%A9%EC%9E%A5%EC%8A%B92020-11-04-13.46.11-thumb.jpg,https://ncms.nculture.org/stonecraft/story/6164,전라남도,영암군,전라남도 영암군 군서면 동구림리 433-3,34.76080032,126.6339585,20200909,"도선국사, 영암 동구림리, 소전머리 황장승, 도갑사",20230630,image,역사/인물,N,image
6189,그림 - 이성계의 조선 건국 설화와 금산,생활문화,지역설화,"구비전승,어문학",어문학,경상도·대구·부산 지역의 전설,,남해 금산 보리암 동쪽 삼불암(三佛巖) 아래에 조선 태조기단이 있다. 이성계가 이곳에서 100일 동안 기도를 드린 끝에 산신령의 감응을 엄어 왕이 되었다는 전설과 이에 보은한다는 뜻에서 산 이름을 보광산에서 금산(錦山)으로 개명하였다고 전한다.,https://minio.nculture.org/amsweb-opt/multimedia_assets/217/85912/94750/c/%EB%82%A8%ED%95%B4-%EA%B8%88%EC%82%B0-%EB%B3%B4%EB%A6%AC%EC%95%94-%281%29-thumb.jpg,https://ncms.nculture.org/traditional-stories/story/6189,경상남도,남해군,경남 남해군 상주면 보리암로 665,34.75384865,127.9829946,20200909,"이성계, 조선건국, 금산",20230630,image,역사/인물,N,image
6249,"그림 - 43면의 그림으로 전하는 군사요충지로서의 제주, 탐라순력도",역사문화유산,한국의 기록문화,문화유산,기타,제주도의 기록문화,종이자료,"『탐라순력도』는 1702년 가을에 제주목사 이형상이 제주도를 순력하고 행사 장면과 제주도의 모습을 그림으로 남긴 화첩이다. 이형상은 약 한 달간 제주도를 돌아다니며 군사 시설 및 진상품 등을 점검하고, 순력을 마친 후 화공 김남길에게 명하여 각 장면들을 그림으로 그리게 하였다. 그리고 그림에 관한 내용을 직접 적어 43면의 화첩으로 완성한 것이 『탐라순력도』이다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/139/72523/65671/c/%ED%83%90%EB%9D%BC%EC%88%9C%EB%A0%A5%EB%8F%84%28%EB%AA%A8%EC%8A%AC%EC%A0%90%EB%B6%80%29_%EC%A0%9C%EC%A3%BC%EB%AF%BC%EC%86%8D%EC%9E%90%EC%97%B0%EC%82%AC%EB%B0%95%EB%AC%BC%EA%B4%80_%EC%A0%9C4%EC%9C%A0%ED%98%95-thumb.jpg,https://ncms.nculture.org/archival/story/6249,제주특별자치도,제주시,제주특별자치도 제주시 일주동로 17,33.51361782,126.5488458,20200914,"순력, 탐라순력도, 제주목사 이형상, 화공 김남길, 한라장촉",20230630,image,,N,image
6252,그림 - 이인좌의 난을 막기 위해 의병을 일으킨 제주도 오흥태비,역사문화유산,한국의 기록문화,문화유산,기타,제주도의 기록문화,금석자료,"제주도 서귀포시 난산리에는 이인좌의 난을 막기 위해 의병을 모집하여 국가에 대한 충의를 지키고자 한 오흥태를 표창하고 세운 비석이 있다. 1728년 이인좌, 정희량 등이 역모를 일으켜 나라를 위협하자 오흥태는 의병을 모집하자는 글을 지어 제주도 모든 고을에 전달하였다. 의병이 출발하기 전에 역모가 진압되어 실질적인 공을 세우지 못했지만, 제주목사 심낙수가 그의 의로운 행적을 조정에 보고하여 사후에 표창을 받았다. 비석에는 오흥태의 행적, 표창 과정 등이 상세하게 새겨져 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/230/85925/94944/c/%EC%98%A4%ED%9D%A5%ED%83%9C%EB%B9%84-%282%29_rev-thumb.jpg,https://ncms.nculture.org/archival/story/6252,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 난산리 416-3,33.40090355,126.8789132,20200914,"이인좌의 난, 의병, 정려, 의사(義士)",20230630,image,전쟁/호국,N,image
6253,그림 - 황희의 선정을 기리는 강원도 삼척 소공대비,역사문화유산,한국의 기록문화,문화유산,기타,강원도의 기록문화,금석자료,강원도 삼척시에 소재한 「소공대비」는 황희가 백성들을 위해 선정을 펼친 것을 기념하기 위해 세운 비석이다. 1423년에 강원도 일대에 기근이 들어 백성들이 힘겹게 살고 있었다. 이때 황희가 임금의 명을 받고 강원도 관찰사로 부임한 후 백성들을 정성을 다해 보살폈다. 황희가 돌아간 후에도 백성들은 황희의 선정을 잊지 못하고 소공대를 지어 그리움을 달랬다. 이후에 소공대의 내력과 황희의 공적을 새긴 「소공대비」가 세워졌다.,https://minio.nculture.org/amsweb-opt/multimedia_assets/90/99998/137566/c/삼척-소공대비_삼척-소공대비-(1)_rev-thumb.jpg,https://ncms.nculture.org/archival/story/6253,강원특별자치도,삼척시,강원 삼척시 원덕읍 노곡리 산 67,37.22379672,129.3259423,20200914,"황희, 산양서원, 삼척 소공대비, 소공대, 삼척 기록문화",20230630,image,,N,image
6271,그림 - 남농 허건과 이은상 시인도 감탄한 세 가지 색의 배롱나무 숲,생활문화,지역설화,"구비전승,어문학",어문학,전라도·광주 지역의 전설,,"1930년경 방죽을 넓히면서 상당히 큰 백일홍 나무를 갖다 심었다. 당시 백일홍 나무는 4색이 나왔는데, 평화의 배롱나무는 붉은 백일홍과 흰 꽃의 백일백, 그리고 보랏빛과 푸른 빛이 나는 백일청으로 이뤄져 있다. 이를 본 노상 이은상이 백일홍 나무를 보고 극찬을 했고, 감탄했다. 남농 허건은 자신의 그림 소재로 삼았을 정도로 아름다운 소나무 네 그루와 백일홍, 동백나무가 어우러진 모습을 사용했다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/249/97875/115056/c/장흥-배롱나무-숲_배롱나무-군락-(3)_rev-thumb.jpg,https://ncms.nculture.org/traditional-stories/story/6271,전라남도,장흥군,전라남도 장흥군 장흥읍 평화리,34.66309517,126.9148949,20200916,"남농허건, 노산이은상, 배롱나무숲",20230630,image,,N,image
6303,그림 - 명량해전의 승리를 기리는 전남 해남 명량대첩비,역사문화유산,한국의 기록문화,문화유산,기타,전라도 광주의 기록문화,금석자료,전라남도 해남군 문내면 동외리에는 이순신 장군의 공적을 기념하는 명량대첩비가 세워져 있다. 명량대첩은 1597년 이순신이 명량의 거센 물살을 이용해 왜군들에게 크게 승리한 전투이다. 비문은 1686년에 지어졌으나 비석은 2년 뒤인 1688년에 세워졌다. 현재에도 명량대첩축제와 명량대첩과 관련된 역사체험 프로그램이 진행되면서 이순신 장군의 공적이 기억되고 있다.,https://minio.nculture.org/amsweb-opt/multimedia_assets/110/72493/65608/c/%EB%AA%85%EB%9F%89%EB%8C%80%EC%B2%A9%EB%B9%84-%EC%B6%A9%EB%AC%B4%EC%82%AC_%EB%AC%B8%ED%99%94%EC%9E%AC%EC%B2%AD_%EC%A0%9C4%EC%9C%A0%ED%98%95-thumb.jpg,https://ncms.nculture.org/archival/story/6303,전라남도,해남군,전라남도 해남군 문내면 동외리 955-6,34.59255808,126.3104467,20200917,"명량, 이순신, 울돌목",20230630,image,,N,image
6308,"그림 - 주인 살리고 죽은 오수의 개, 전북 임실 의견비",역사문화유산,한국의 기록문화,문화유산,기타,전라도 광주의 기록문화,금석자료,"전라북도 임실군 오수면 오수리 원동산공원에는 주인을 살리고 죽은 의로운 개를 기념하기 위해 세운 의견비(義犬碑)가 있다. 의견비에는 불에 휩쓸려 죽을 위기에 처한 주인 김개인을 구하기 위해 온몸에 물을 적셔 불을 끄고 죽음을 맞이한 개의 이야기가 전해진다. 전라북도 임실군에는 의견비가 있는 원동산공원을 비롯해 오수의견공원, 김개인 생가 등 의로운 개와 관련된 장소가 많아 함께 둘러볼 만하다.",https://minio.nculture.org/amsweb-opt/3ds/75/84680/84680_thumbnail.jpg,https://ncms.nculture.org/archival/story/6308,전라북도,임실군,전라북도 임실군 오수면 오수리 332,35.5371156,127.3290244,20200917,"오수의견, 원동산공원, 오수의견공원, 김개인 생가, 오수의견문화제",20230630,image,,N,image
6311,"그림 - 상추를 튀기는 게 아니에요, 광주 상추튀김",생활문화,향토음식,생활과 민속,생활,지역 향토 음식,,"호남의 넓은 평야와 서해와 남해의 물자가 모이는 광주에는 우리가 흔히 먹는 고기 상추쌈과 조금 다른 모습의 별미가 있다. 그 이름은 상추튀김, 처음 듣는 사람들은 상추를 튀긴 모습을 연상하며 깻잎튀김과 같은 야채튀김이겠거니 짐작을 한다. 하지만 막상 광주에서 상추튀김을 접하면 전혀 의외의 모습에 깜짝 놀라기 마련이다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/247/85692/92668/c/%EA%B4%91%EC%A3%BC-%EC%83%81%EC%B6%94%ED%8A%80%EA%B9%80-%281%29_rev-thumb.jpg,https://ncms.nculture.org/food/story/6311,광주광역시,북구,광주 동구 산수동 562-3,35.153787,126.9309569,20200917,"상추, 튀김, 분식, 오징어, 무등산",20230630,image,,N,image
6350,그림 - 조선 후기의 가곡문화를 살필 수 있는 협률대성,역사문화유산,한국의 기록문화,문화유산,기타,강원도의 기록문화,종이자료,"강원도 강릉시에 있는 선교장(船橋莊)에는 『협률대성(協律大成)』이 소장되어 있다. 『협률대성』은 조선 후기 가창 체제를 완비한 가집이다. 우조(羽調)와 계면조(界面調), 남·여창의 편집체제 및 연음표 악보 표기가 되어 있다. 이 가집은 강릉 선교장을 중심으로 조선 후기 가곡 문화가 생성, 향유되어 가는 양상을 살펴볼 수 있는 사료라는 점에서 의의가 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/192/72326/65258/c/협률대성-등사본_국립한글박물관_제1유형-thumb.jpg,https://ncms.nculture.org/archival/story/6350,강원특별자치도,강릉시,강릉시 운정길 63 강릉 선교장,37.7872994,128.8845418,20200920,"강릉 선교장, 협률대성, 가곡 문화",20230630,image,,N,image
6427,그림 - 이야기가 있는 과천 남태령 옛길 따라 도보산책,생활문화,우리마을이야기,자연과 지리,마을경관,경기도 마을 산책,,"남태령에는 17세기 유몽인의 [어우야담]에 실려 있는 여우고개 이야기와 정조 대왕 능행차시 남태령으로 지명이 바뀌게 된 사연 등 많은 이야기들이 남아 있다. 현재 남태령 도로 옆에 조성되어 있는 남태령 옛길은 한양에서부터 삼남(경상, 전라, 충청)으로 통하는 대로였으며, 역사적으로는 정조 대왕이 아버지 사도세자를 모신 현륭원으로 행차하실 때 지나셨던 효행의 길로써 유서가 깊은 길이다. 남태령 옛길 따라 과천방향으로 산책을 하면서 평소 모르고 지나쳤던 숨어있는 우리 조상들의 정신과 얼이 담겨져 있는 문화유적지들을 탐방해 본다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/169/72553/65774/c/%EA%B9%80%EB%A7%8C%EC%88%9C_1-%E2%91%A0-%EB%82%A8%ED%83%9C%EB%A0%B9-%EC%98%9B%EA%B8%B8-%ED%91%9C%EC%A7%80%EC%84%9D%28%EA%B0%80%EC%9D%84%29-thumb.jpg,https://ncms.nculture.org/story-of-our-hometown/story/6427,경기도,과천시,경기 과천시 중앙로 294 관문체육공원,37.44136421,126.9963457,20230101,"남태령, 여우고개, 3.1운동, 독립운동",20230930,image,전쟁/호국,N,image
6461,그림 - 조선 사대부들이 바위에 새긴 방선문 마애석각,역사문화유산,한국의 기록문화,문화유산,기타,제주도의 기록문화,금석자료,"신선이 방문하는 문이라는 의미를 지닌 제주 방선문은 수려한 경관을 자랑하는 제주도 명소 중 하나이다. 방선문은 한라산 등반을 하기 위해 지나가는 곳이었지만, 아름다운 풍경을 간직한 곳으로 소문이 나면서 많은 사람이 자연을 만끽하기 위해 찾아왔다. 조선시대 사대부들은 산수를 유람하면서 경치가 빼어난 곳을 방문하면 자신의 이름이나 시를 바위에 새겨 넣는 일이 많았다. ?방선문 마애석각」도 방선문의 경치를 보고 감탄한 사대부들이 남기고 간 흔적이라고 할 수 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/228/85923/94927/c/%EB%B0%A9%EC%84%A0%EB%AC%B8-%EB%A7%88%EC%95%A0%EC%84%9D%EA%B0%81-%2811%29_rev-thumb.jpg,https://ncms.nculture.org/archival/story/6461,제주특별자치도,제주시,제주특별자치도 제주시 오라이동 3819-11,33.46485064,126.5168342,20230101,"백록담, 백사슴, 방선문 마애석각, 제주목사 이익태, 제주도 금석자료",20230930,image,불교/문화유산,N,image
6476,그림 - 이광사의 필체로 다시 걸린 전남 해남 대흥사 대웅보전 현판,역사문화유산,한국의 기록문화,문화유산,기타,전라도 광주의 기록문화,목재자료,전라남도 해남군 삼산면 구림리 두륜산 자락에는 대흥사라는 사찰이 있다. 대흥사 대웅보전의 현판은 조선 후기의 명필 이광사가 쓴 것이다. 추사 김정희가 제주도로 유배가는 길에 대흥사에 들렀다가 대웅보전의 글씨를 보고 못마땅해 하며 이광사의 현판을 내리고 자신이 쓴 글씨로 걸게 하였다. 후에 유배를 마치고 많은 깨우침을 얻은 김정희는 지난날을 후회하며 자신이 쓴 현판을 내리고 원래 있던 이광사가 쓴 현판을 걸게 했다는 일화가 전한다.,https://minio.nculture.org/amsweb-opt/multimedia_assets/73/72748/68470/c/해남-대흥사-대웅보전_문화재청_제1유형-thumb.jpg,https://ncms.nculture.org/archival/story/6476,전라남도,해남군,전라남도 해남군 삼산면 구림리 799,34.47594619,126.6159903,20230101,"이광사, 대흥사, 대웅보전, 김정희",20230930,image,,N,image
6477,"그림 - 글자와 그림이 어우러진 8폭 병풍, 삼척 황승규 문자도",역사문화유산,한국의 기록문화,문화유산,기타,강원도의 기록문화,종이자료,"강원도 삼척시 성남동 삼척시립박물관에는 민화 작가 황승규의 작품인 효제문자도(孝悌文字圖)가 소장되어 있다. 문자도는 글자의 뜻과 관련이 있는 이야기의 내용을 글자의 획에 그림을 그린 것이다. 황승규는 이규황으로부터 민화를 배워 주로 효제문자도를 많이 그렸다. 황승규의 효제문자도는 화려하고 생동감 넘치면서도 그림과 글씨가 조화를 이루는 것으로 이름이 높다. 황승규는 근현대 삼척의 서예계를 대표하는 민화 작가 중 한 사람으로, 삼척시립박물관, 국립춘천박물관 등에서 그의 작품을 감상할 수 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/195/72329/65265/c/황승규-산수도8폭병풍_강릉시-오죽헌시립박물관_제4유형-thumb.jpg,https://ncms.nculture.org/archival/story/6477,강원특별자치도,삼척시,강원도 삼척시 성남동 167-8,37.43890186,129.1584272,20230101,"황승규, 이규황, 효제문자도, 삼척시립박물관",20230930,image,,N,image
6498,"그림 - 사진명소가 된 벽화마을, 두멩이 골목",생활문화,우리마을이야기,자연과 지리,마을경관,제주도 마을 산책,,"제주시 일도2동의 두멩이 골목은 낡은 일상의 공간이 미술 프로젝트에 의해 아름다운 벽화와 꽃담이 어우러진 예술적 골목으로 재탄생된 숨겨진 사진명소이다. 오래된 골목에 공공 미술의 옷을 입히자 추억에 활기를 더해 생동감 넘치는 장소가 되었다. 꽃과 나비 등의 자연과 개구쟁이 아이들의 모습, 소소한 일상의 행복이 벽화로 가득한 곳, 그래서 두멩이 골목은 골목의 가치를 아는 탐방객들이 물어물어 찾는 곳이다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/185/72569/65866/c/%EB%91%90%EB%A9%A9%EC%9D%B4%EA%B3%A8%EB%AA%A9%EB%B2%BD%ED%99%94-thumb.jpg,https://ncms.nculture.org/story-of-our-hometown/story/6498,제주특별자치도,제주시,제주특별자치도 제주시 일도이동 1050-1,33.51216457,126.5349798,20230101,"두멩이 골목, 골목, 벽화, 두맹이 아지트, 벽화마을",20230930,image,,N,image
6502,그림 - 선인장 마을 제주 월령리,생활문화,우리마을이야기,자연과 지리,마을경관,제주도 마을 산책,,"한림읍의 가장 서쪽 끝에 위치하고 있는 월령리는 선인장을 키우고 그 열매로 소득을 이어나가는 산업을 주로 하는 마을이다. 이 선인장 군락이 유명해지면서 아름다운 주변환경, 산책길, 풍경발전기 등과 어우러져서 최근에 관광지로 각광을 받고 있고 선인장 열매 백년초는 선인장마을의 귀한 소득원이다.  마을 전체가 손바닥 모양의 선인장으로 둘러쌓여 선인장 꽃이 피는 곳, 이국적이고 독특한 분위기를 자아내는 월령리에 가보자.",https://minio.nculture.org/amsweb-opt/multimedia_assets/186/72570/65870/c/%EC%9B%94%EB%A0%B9%EB%A6%AC%EC%84%A0%EC%9D%B8%EC%9E%A5%EB%B0%AD-thumb.jpg,https://ncms.nculture.org/story-of-our-hometown/story/6502,제주특별자치도,제주시,제주특별자치도 제주시 한림읍 월령1길 1-1,33.37524574,126.2157207,20230101,"선인장, 제주 월령리, 선인장마을, 백년초",20230930,image,,N,image
6504,그림 - 섬의 머리 도두봉에 오르다,생활문화,우리마을이야기,자연과 지리,마을경관,제주도 마을 산책,,"화려하지는 않지만 잔잔한 삶을 비추며 근사한 풍경으로 제주인들과 함께 하는 오름이 있다. 도두봉은 해안선을 따라 우뚝 솟은 오름이라 하여 섬머리 오름이라고도 하는데 제주공항과 근접한 나지막한 오름으로 탁 트인 정상에 오르면 멀리 들어오는 해변과 공항, 도두항, 마을, 한라산 전경 등으로 유명하여 도민 뿐 아니라 많은 관광객들이 찾는 장소이기도 하다. 도두봉에 오르고 걷다보면 갇혀 있는 좁고 옹졸한 마음까지 열리고 넓어지는 힘을 얻을 수 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/187/72571/65877/c/%EB%8F%84%EB%91%90%EB%B4%89%ED%95%B4%EC%95%88%EC%82%B0%EC%B1%85%EB%A1%9C-thumb.jpg,https://ncms.nculture.org/story-of-our-hometown/story/6504,제주특별자치도,제주시,제주특별자치도 제주시 도두일동 산 3-2,33.50814961,126.4681554,20230101,"도두봉, 제주  도두봉, 섬머리 오름, 산책길",20230930,image,,N,image
6506,"그림 - 시간이 멈춘 것 같은 베이커리, 제주도의 서울빵집",생활문화,우리마을이야기,자연과 지리,마을경관,제주도 마을 산책,,"제주시 애월읍의 작은 마을 하귀2리에는 1974년부터 영업을 시작한 서울빵집이 있다. 화려하고 모양 좋은 빵이 아닌 수수하고 투박해도 맛좋은 막걸리빵, 보리빵, 쑥찐빵 등을 만날 수 있는 곳, 서울빵집에는 저렴하면서도 정겹고 건강미 넘치는 빵들이 가득하고 서슴없이 이것도 먹어보라며 덤으로 넣어주시는 모습엔 푸근한 인간미가 넘친다. 온정이 흐르는 서울빵집에 가면 오래 전부터 시간이 멈춘 듯한 느낌을 받곤 한다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/188/72572/65885/c/%EC%84%9C%EC%9A%B8%EB%B9%B5%EC%A7%91%EC%A0%84%EA%B2%BD-thumb.jpg,https://ncms.nculture.org/story-of-our-hometown/story/6506,제주특별자치도,제주시,제주특별자치도 제주시 애월읍 하귀로 66,33.48094216,126.4041659,20230101,"제주 서울빵집, 베이커리, 애월읍, 빵, 오래된 가게",20230930,image,,N,image
6518,그림 - 시민들의 휴식공간으로 활용되는 충남 공주의 월성산 봉수대,역사문화유산,한국의 관방문화,문화유산,건축유적,충청남도 관방유적,봉수,"월성산 봉수대는 충청남도 공주시 옥룡동에 소재한 월성산 정상에 있다. 이 봉수대는 조선 초기에 축조된 것으로 추정하며, 남쪽에 있는 논산 봉수대에서 올라오는 봉화를 받아 북쪽에 있는 고등산 봉수대로 연결했던 봉수대이다. 현재 월성산 정상에는 복원된 봉수대가 있는데, 이 봉수대는 백제문화제 개막식에서 봉화를 재현하기 위해 축조된 것이다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/121/73050/69739/c/%EC%B6%A9%EB%82%A8-%EA%B3%B5%EC%A3%BC%EC%8B%9C_%EC%9B%94%EC%84%B1%EC%82%B0-%EB%B4%89%EC%88%98-%281%29-thumb.jpg,https://ncms.nculture.org/fortress/story/6518,충청남도,공주시,충남 공주시 소학동 산 69,36.44089011,127.1415945,20230101,"월성산 봉수대, 논산 노성산 봉수대, 고등산 봉수대, 백제문화제, 공주 봉수",20230930,image,,N,image
6520,그림 - 전국에서 최초로 복원된 경남 양산의 원적산 봉수대,역사문화유산,한국의 관방문화,문화유산,건축유적,경상남도 관방유적,봉수,"원적산 봉수대는 경상남도 양산시 상북면 석계리에 소재한 천성산에 있다. 이 봉수대는 조선 초기에 축조된 것으로 추정하며, 남쪽에 있는 부산의 계명산 봉수대에서 신호를 받아 북쪽에 있는 울산의 부로산 봉수대로 연결하던 봉수대였다. 원적산 봉수대는 일반적인 봉수대와는 달리 방호벽 안에 모든 시설을 다 갖춘 독특한 구조로 전국에 산재한 봉수대 가운데 최초로 복원된 봉수대이다. 현재 양산시는 원적산 봉수대 일대에 공원을 조성하는 사업을 진행하여 시민들을 위한 역사문화 공간으로 변모시키고 있다.",https://minio.nculture.org/amsweb-opt/3ds/225/100028/100028_thumbnail.jpg,https://ncms.nculture.org/fortress/story/6520,경상남도,양산시,경남 양산시 상북면 석계리 산 20,35.42147291,129.0732367,20230101,"천성산, 원적산, 원적산 봉수대, 위천 봉수, 부산 계명산 봉수대, 울산 부로산 봉수대, 원적산 봉수대 보존회",20230930,image,,N,image
